conversation_hash,model,variant,language,error_line,error_character,error_id,error_message,sarif_file
387e397b4ebfb59968621326f7c21344,qwen3-30b-a3b-instruct-2507,original,python,11,5,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
38ec1941ef82b61867de08b7da773d28,qwen3-30b-a3b-instruct-2507,original,python,126,5,files.python.rules.flask.security.audit.avoid_app_run_with_bad_host,Running flask app with host 0.0.0.0 could expose the server publicly.,../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
44e8c6296d1166897a961f1c04bc6a45,qwen3-30b-a3b-instruct-2507,original,python,18,19,files.python.rules.lang.security.audit.insecure-transport.requests.request-session-with-http,Detected a request using 'http://'. This request will be unencrypted. Use 'https://' instead.,../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
49498ee70e272ef5bc0f1784f4d33de7,qwen3-30b-a3b-instruct-2507,original,python,16,13,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
4be22855d6da67094ac4ded60e278926,qwen3-30b-a3b-instruct-2507,original,python,28,42,files.python.rules.lang.security.audit.insecure-transport.requests.request-with-http,"Detected a request using 'http://'. This request will be unencrypted, and attackers could listen into traffic on the network and be able to obtain sensitive information. Use 'https://' instead.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
4f68ee0387ea23f828b5945eaaa9d745,qwen3-30b-a3b-instruct-2507,original,python,1,1,files.python.rules.lang.security.use-defused-xml,"The Python documentation recommends using `defusedxml` instead of `xml` because the native Python `xml` library is vulnerable to XML External Entity (XXE) attacks. These attacks can leak confidential data and ""XML bombs"" can cause denial of service.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
5123b3ecd79c605c49f469fba9dd4fe5,qwen3-30b-a3b-instruct-2507,original,python,72,22,files.python.rules.lang.security.use-defusedcsv,"Detected the generation of a CSV file using the built-in `csv` module. If user data is used to generate the data in this file, it is possible that an attacker could inject a formula when the CSV is imported into a spreadsheet application that runs an attacker script, which could steal data from the importing user or, at worst, install malware on the user's computer. `defusedcsv` is a drop-in replacement with the same API that will attempt to mitigate formula injection attempts. You can use `defusedcsv` instead of `csv` to safely generate CSVs.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
52f23022750eba58d4669d19741cf9de,qwen3-30b-a3b-instruct-2507,original,python,21,16,files.python.rules.requests.security.disabled-cert-validation,Certificate verification has been explicitly disabled. This permits insecure connections to insecure servers. Re-enable certification validation.,../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
550126c04993117f72d4b7cb26c25347,qwen3-30b-a3b-instruct-2507,original,python,9,1,files.python.rules.lang.security.audit.dangerous-os-exec-audit,Found dynamic content when spawning a process. This is dangerous if external data can reach this function call because it allows a malicious actor to execute commands. Ensure no external data reaches here.,../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
550126c04993117f72d4b7cb26c25347,qwen3-30b-a3b-instruct-2507,original,python,9,1,files.python.rules.lang.security.audit.dangerous-os-exec-tainted-env-args,Found user controlled content when spawning a process. This is dangerous because it allows a malicious actor to execute commands.,../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
5c3327cb49e123578de874a1096dd5f7,qwen3-30b-a3b-instruct-2507,original,python,83,39,files.python.rules.lang.security.audit.insecure-transport.requests.request-with-http,"Detected a request using 'http://'. This request will be unencrypted, and attackers could listen into traffic on the network and be able to obtain sensitive information. Use 'https://' instead.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
5e78c81ad7bd5a74e0b0b687d56551f6,qwen3-30b-a3b-instruct-2507,original,python,5,1,files.python.rules.lang.security.use-defused-xml,"The Python documentation recommends using `defusedxml` instead of `xml` because the native Python `xml` library is vulnerable to XML External Entity (XXE) attacks. These attacks can leak confidential data and ""XML bombs"" can cause denial of service.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
5e78c81ad7bd5a74e0b0b687d56551f6,qwen3-30b-a3b-instruct-2507,original,python,37,12,files.python.rules.lang.security.use-defused-xml-parse,"The native Python `xml` library is vulnerable to XML External Entity (XXE) attacks.  These attacks can leak confidential data and ""XML bombs"" can cause denial of service. Do not use this library to parse untrusted input. Instead  the Python documentation recommends using `defusedxml`.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
5f2aa5df0d5e05b5c9a14b8355b97de5,qwen3-30b-a3b-instruct-2507,original,python,35,18,files.python.rules.lang.security.audit.eval-detected,"Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
6662d10367e2051d1146dbd16b7141db,qwen3-30b-a3b-instruct-2507,original,python,29,22,files.python.rules.lang.security.audit.eval-detected,"Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
666a50ef902ab0184621df73c5b56f88,qwen3-30b-a3b-instruct-2507,original,python,16,16,files.python.rules.requests.security.disabled-cert-validation,Certificate verification has been explicitly disabled. This permits insecure connections to insecure servers. Re-enable certification validation.,../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
6c0c0d7a62bf420334e18a38bfd83999,qwen3-30b-a3b-instruct-2507,original,python,127,5,files.python.rules.flask.security.audit.debug-enabled,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
6d4b877d52a67609060a023b41935418,qwen3-30b-a3b-instruct-2507,original,python,24,9,files.python.rules.lang.security.audit.dynamic-urllib-use-detected,"Detected a dynamic value being used with urllib. urllib supports 'file://' schemes, so a dynamic value controlled by a malicious actor may allow them to read arbitrary files. Audit uses of urllib calls to ensure user data cannot control the URLs, or consider using the 'requests' library instead.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
736660101ca55bb291e9f9e0177ba5c1,qwen3-30b-a3b-instruct-2507,original,python,19,13,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
736660101ca55bb291e9f9e0177ba5c1,qwen3-30b-a3b-instruct-2507,original,python,299,1,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
73b68ddef542d7a9cb3a3ba83c3031b7,qwen3-30b-a3b-instruct-2507,original,python,9,5,files.python.rules.lang.security.audit.dangerous-subprocess-use-audit,"Detected subprocess function 'Popen' without a static string. If this data can be controlled by a malicious actor, it may be an instance of command injection. Audit the use of this call to ensure it is not controllable by an external resource. You may consider using 'shlex.escape()'.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
73b68ddef542d7a9cb3a3ba83c3031b7,qwen3-30b-a3b-instruct-2507,original,python,9,54,files.python.rules.lang.security.audit.subprocess-shell-true,"Found 'subprocess' function 'Popen' with 'shell=True'. This is dangerous because this call will spawn the command using a shell process. Doing so propagates current shell settings and variables, which makes it much easier for a malicious actor to execute commands. Use 'shell=False' instead.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
73b68ddef542d7a9cb3a3ba83c3031b7,qwen3-30b-a3b-instruct-2507,original,python,12,5,files.python.rules.lang.security.audit.dangerous-subprocess-use-audit,"Detected subprocess function 'Popen' without a static string. If this data can be controlled by a malicious actor, it may be an instance of command injection. Audit the use of this call to ensure it is not controllable by an external resource. You may consider using 'shlex.escape()'.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
73b68ddef542d7a9cb3a3ba83c3031b7,qwen3-30b-a3b-instruct-2507,original,python,12,84,files.python.rules.lang.security.audit.subprocess-shell-true,"Found 'subprocess' function 'Popen' with 'shell=True'. This is dangerous because this call will spawn the command using a shell process. Doing so propagates current shell settings and variables, which makes it much easier for a malicious actor to execute commands. Use 'shell=False' instead.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
